Company/Brand,Stage,Amount($),HeadQuarter,What_it_does,Sector,Funding_Year,Founded,Founders,Investor,Startup_Age
ApnaKlub,Pre-Series,3500000.0,Bangalore,Supporting independent businesses and retail entrepreneurs with better than market wholesale prices and supply chain.,E-commerce,2021,2020.0,"Shruti, Manish Kumar","Blume Ventures, Whiteboard Capital",1.0
LegalPay,Unknown,3500000.0,New Delhi,A tech focused B2B litigation finance company in India.,Finance,2021,2019.0,Kundan Shahi,Ashwini Kakkar. 9Unicorns,2.0
Lavado,Unknown,3500000.0,Mumbai,A startup that is trying to permanently change the way people approach the cleaning and maintenance of their apparel and accessories.,Services,2021,2016.0,Disha Jain,Ashish Shah,5.0
Navars,Unknown,3500000.0,Hyderabad,"Navars Edutech comprises dynamic mix of intellectual professionals, managerial team, Subject matter experts and Astronomy and Space researchers.",Education,2021,2019.0,Sravan Varma Datla,Faad Network,2.0
Loco,Seed,9000000.0,Bangalore,Loco is India's leading live game streaming app.,Media & Entertainment,2021,2018.0,"Anirudh Pandita, Ashwin Suresh","Krafton, Lumikai",3.0
Auric,Pre-Series,2000000.0,New Delhi,Contemporary Beauty & Wellness Brand Based on Ayurveda,Healthcare,2021,2017.0,Deepak Agarwal,Venture Catalysts,4.0
Edmingle,Unknown,300000.0,Bangalore,Edmingle is a platform for all educators who want to launch their courses and sell them online.,Education,2021,2016.0,Gaurav Doshi,"Indovation Fund, Mumbai Angels",5.0
Humit,Pre-Seed,3500000.0,Bangalore,Humit is a social networking app for music sharing and discovery.,Media & Entertainment,2021,2020.0,"Rohit Ganapathy, Prithvi Sankar, Ishaan Negi",Antler India,1.0
Airblack,Series A,5200000.0,Gurugram,Airblack is on a mission to help people convert their passion to a livelihood.,Technology,2021,2019.0,"Videt Jaiswal, Vaibhav Raj Gupta","Edge Ventures, Elevation Capital",2.0
NIRAMAI,Unknown,3500000.0,Bangalore,"NIRAMAI has developed a novel breast cancer screening solution that uses Thermalytix, i.e. machine intelligence over thermography images.",Healthcare,2021,2016.0,Geetha Manjunath,CDC Group,5.0
Intervue,Seed,3500000.0,New Delhi,World's fastest collaborative environment to take tech interviews.,Technology,2021,2021.0,"Rahul Arora, Pushpender Singh Rautela","Titan Capital, Kunal Shah",0.0
Nestroots,Seed,100000.0,Gurugram,"Ottoman, Stool, Brass Kitchen Solutions, Masala Box, Roti Box, Bar Accessories and Many Gifting Options at Nestroots.",Lifestyle,2021,2016.0,Chhavi Singh,We Founder Circle,5.0
Detect Technologies,Unknown,12000000.0,Chennai,Detect Technologies is a leading Industrial AI company that is building innovative solutions and cutting-edge technology for the industrial ecosystem.,Technology,2021,2016.0,Daniel Raj David,"Accel Partners, Elevation Capital",5.0
CredR,Unknown,6500000.0,Bangalore,CredR is India’s Most Trusted Used Two-Wheeler Consumer Brand that leverages Technology & Processes to simplify the Used Two-wheeler Market.,Manufacturing,2021,2015.0,Sasidhar Nandigam,"Yamaha Motors, Omidyar Network India, Eight Roads Ventures",6.0
TABLT,Series A,3000000.0,Kolkata,TABLT [Previously Sabse Sasta Dukaan] is one of India's most trusted online pharmacy dealing in medicines and other healthcare products.,Healthcare,2021,2018.0,Anish Agarwal,Siti Cable,3.0
Hesa,Seed,2000000.0,Hyderabad,HESA is connecting Bharat with India and India with Bharat Phygitally. We are bridging the gap for the world’s largest customer base that resides in rural India.,Technology,2021,2020.0,"Vamsi Udayagiri, Hema Nandiraju","Venture Catalysts, 9unicorns",1.0
Powerhouse91,Seed,3500000.0,Gurugram,"A tech-driven company that acquires, operates, and scales outstanding ecommerce brands in India.",Retail,2021,2020.0,"Shashwat Diesh, Aqib Mohammed",Crossbeam Venture Partners,1.0
Nalanda Learning,Unknown,5000000.0,Kolkata,India's 1st Online Preschool with Blended Learning Model,Education,2021,2011.0,Tamal Mukherjee,Aavishkaar Capital,10.0
Chargeup,Pre-Series,3500000.0,New Delhi,"""Battery as a Service"" for 3 wheeler & 2 wheelers",Energy,2021,2019.0,"Varun Goenka, Akshay Kashyap",Mapmyindia,2.0
Knackit,Unknown,100000.0,Bangalore,Knackit is a talent sharing platform where users can showcase and monetize their artistry.,Technology,2021,2019.0,"Pranjal Kumar, Akanksha Bhardwaj",Jyoti Bansal,2.0
Treebo Hotels,Later Stage,16000000.0,Bangalore,Treebo Hotels is India's most loved hotel chain in the premium-budget segment.,Hospitality,2021,2015.0,"Sidharth Gupta, Kadam Jeet Jain, Rahul Chaudhary",Accor,6.0
Raptee Energy,Unknown,700000.0,Chennai,Raptee Energy Inc. is looking to accelerate the transition to smart and sustainable mobility!,Manufacturing,2021,2019.0,Phunith Kumar,Inflection Point Ventures,2.0
Meddo,Unknown,6000000.0,Gurugram,Meddo (Arctern Healthcare) are re-defining how primary and secondary healthcare is provided in India through a connected care delivery platform.,Healthcare,2021,2018.0,"Saurabh Kochhar, Dr Naveen Nishchal","SRI Capital, Picus Capital, Alkemi Capital",3.0
Supertails,Pre-Series,2600000.0,Bangalore,Supertails is building a digital pet care platform which offers expert led healthcare services and products.,Healthcare,2021,2021.0,"Vineet Khanna, Varun Sadana, Aman Tekriwal","Saama Capital, DSG Consumer Partners",0.0
SkilloVilla,Seed,300000.0,Bangalore,Mission to support young graduates in enhancing their learnings and transform them into big earnings.,Education,2021,2020.0,"Ronak Agrawal, Rajat Agrawal, Deepak Kharol",Titan Capital,1.0
Cancer Clinics,Pre-Series,1500000.0,Telugana,"Cancer Helpline is a source of information and support, helping with all the things that people affected by cancer want and need.",Healthcare,2021,2014.0,"Sonali Srungaram, Sasi Sunkara",Axilor,7.0
Velocity,Seed,1300000.0,Bangalore,Velocity provides revenue-based-financing to online businesses. It aims to build the future of banking and financial services for new age businesses in India.,Finance,2021,2020.0,"Abhiroop Medhekar, Atul Khichariya, Saurav Swaroop",Valar Ventures,1.0
Happy Jars,Seed,400000.0,New Delhi,"Manufacture and retail a delicious range of all-natural nut butters, made without oil, sugar or preservatives.",Food & Beverages,2021,2016.0,"Surabhi Talwar, Vikram Sekhar",Inflection Point Ventures,5.0
ExtraaEdge,Pre-Series,1000000.0,Pune,Data Science powered - Admission & Marketing CRM Automation for Education Enrolments,Media & Entertainment,2021,2015.0,"Abhishek Ballabh, Sushil Mundada","9Unicorns Accelerator Fund, Indian Angel Network",6.0
Zotalabs,Seed,1250000.0,Pune,Zotalabs gives the power of Emerging Technology to your digital automation with our easy to use APIs.,Technology,2021,2019.0,"Nausherwan Shah, Wasim Khan",Alfa Ventures,2.0
Voiro,Pre-Series,1800000.0,Bangalore,Voiro is the first all-in-one revenue management suite exclusively for ad-led digital publishers across media.,Media & Entertainment,2021,2014.0,"Anand Gopal, Kavita Shenoy",1Crowd,7.0
Instoried,Unknown,3500000.0,Bangalore,Instoried is an augmented writing platform which improves customer interest and engagement.,Media & Entertainment,2021,2018.0,"Sharmin Ali, Sutanshu Raj","EXPERT DOJO, Mumbai Angels",3.0
Rupifi,Pre-Series,4100000.0,Bangalore,Rupifi operates a software-as-a-service (SaaS) firm focussed on financial products.,Finance,2021,2019.0,Anubhav Jain,Quona Capital,2.0
Moneyboxx,Debt Financing,3000000.0,Mumbai,Moneyboxx Finance provides easy access to financing to the deserving micro enterprises.,Finance,2021,1994.0,Deepak Aggarwal,"Ashv Finance, BlackSoil Capital",27.0
CityMall,Series A,11000000.0,Gurugram,CityMall is a social e-commerce platform that sells lifestyle and curated products via peer-to-peer referrals on WhatsApp.,E-commerce,2021,2019.0,"Angad Kikla, Divij Goyal","WaterBridge Ventures, SAIF Partners",2.0
Janani,Seed,1000000.0,Bangalore,Janani.ai is a fertility care provider.,Healthcare,2021,2020.0,Nilay Mehrotra,"Sweta Rau, 9Unicorns Accelerator Fund",1.0
ReshaMandi,Seed,1700000.0,Bangalore,India's 1st award winning technology led digital ecosystem for Silk,Agriculture,2021,2020.0,Utkarsh Apoorva,"Omnivore, Strive Ventures",1.0
Bombay Shaving Company,Unknown,2000000.0,New Delhi,"Bombay Shaving Company is a consumer goods company that focuses on developing a range of shave care, beard care, and skincare products.",Lifestyle,2021,2015.0,"Deepu Panicker, Raunak Munot, Rohit Jaiswal, Shantanu Deshpande","Rajesh Sud, KULDEEP JAIN",6.0
Homingos,Unknown,3500000.0,Bangalore,Homingos is an Augmented reality (AR)-based social networking platform.,Technology,2021,2018.0,"Shourya Agarwal, Malhar Patil, Rajat Gupta","Sundi Natarajan, Srinivas Anumolu",3.0
Anar Business Community,Unknown,3500000.0,Mumbai,Anar is a communications and networking platform for businesses around the world.,Technology,2021,2020.0,"Nishank Jain, Sanjay Bhat","Titan Capital, First Cheque",1.0
Settlrs,Pre-Series,3500000.0,Bangalore,"A B2B rental services company for furniture, home appliances, electronic and IT infrastructure.",Real Estate,2021,2018.0,"Gaurav Ranebennur, Nishanth Janadri",MaGEHold Pte. Ltd.,3.0
HealthPlix,Series B,13500000.0,Bangalore,HealthPlix is a healthtech startup,Healthcare,2021,2014.0,"Raghuraj Sunder Raju, Sandeep Gudibanda","JSW Ventures, Kalaari Capital",7.0
Masai School,Series A,5000000.0,Bangalore,Masai School is a job-oriented software training services.,Education,2021,2019.0,Prateek Shukla,"Unitus Ventures, Omidyar Network India",2.0
Bewakoof,Unknown,4000000.0,Mumbai,"Society perceives Bewakoof as stupid.But what does society call Bewakoof?Often, it’s anything different or anything that’s done differently.",E-commerce,2021,2011.0,Prabhkiran Singh,"IvyCap Ventures, Pratithi Investment Trust",10.0
IndiaLends,Unknown,5100000.0,New Delhi,IndiaLends is a digital lending and borrowing marketplace.,Finance,2021,2014.0,"Gaurav Chopra, Mayank Kachhwaha","ACPI Investments, AdvantEdge Founders",7.0
Tilt,Unknown,125000.0,Bangalore,A bike-share for Indian campuses,Retail,2021,2016.0,Deepak VS,Y Combinator,5.0
NeoDove,Seed,15000000.0,Jaipur,"Neodove is an AI-powered, end to end tech-enabled customer communication and reporting solution.",Technology,2021,2020.0,Aprit Khandelwal,India Quotient,1.0
Zaara Biotech,Unknown,10000000.0,Kottayam,India's First Algal-seaweed Biotechnology Students' Startup in collaboration with ICAR- Central Institute of fisheries and Technology,Healthcare,2021,2016.0,Najeeb Bin Haneef,TCN International Commerce,5.0
True Balance,Debt Financing,10000000.0,Gurugram,True Balance is a digital wallet that enables users to access utility bill payment and other financial products.,Finance,2021,2014.0,"Cheolwon Lee, Jay Yi, Martin Lee","Bon Angels Venture Partners, Daesung Private Equity",7.0
Muvin,Seed,1000000.0,Bangalore,Youth Neobank enabling financial solutions for the teenagers and young people,Finance,2021,2020.0,Mukund V Rao,Inflection Point Ventures,1.0
FloBiz,Series A,10000000.0,Bangalore,India’s first neobusiness platform,Technology,2021,2019.0,Rahul Raj,Elevation Capital,2.0
Jeevam Health,Pre-Seed,1500000.0,New Delhi,Jeevam Health is an Online Medical Clinic to Cure Root Cause of Chronic Issues in India.,Healthcare,2021,2020.0,"Kamran alam, Piyush vishwakarma",Y Combinator,1.0
OZiva,Series B,12000000.0,Mumbai,OZiva is a plant-based Clean Nutrition Brand.,Healthcare,2021,2016.0,"Aarti, Mihir Gadani","F-Prime Capital, Eight Roads Ventures India",5.0
Blive,Pre-Series,1000000.0,Panaji,B: Live is an electric vehicle tourism startup.,Hospitality,2021,2004.0,"Samarth Kholkar, Sandeep Mukherjee","Mumbai Angels, DNA Entertainment Networks",17.0
Euler Motors,Series A,2600000.0,New Delhi,Electric Light Commercial Vehicle,Manufacturing,2021,2018.0,Saurav Kumar,"ADB Ventures, Jetty Ventures",3.0
Pixxel,Seed,7300000.0,Bangalore,Pixxel is a Bengaluru-based space technology startup building a constellation of advanced earth imaging small satellites.,Technology,2021,2019.0,"Awais Ahmed, Kshitij Khandelwal","Techstars, Ryan Johnson",2.0
Prescinto,Seed,3500000.0,Gujarat,Prescinto is the brain of a solar plant delivering Actionable Intelligence to Increase Generation.,Energy,2021,2016.0,Puneet Jaggi,"Venture Catalysts, 9Unicorns Accelerator Fund",5.0
Chirrup,Pre-Seed,300000.0,Bangalore,Video integrated social-gaming platform,Media & Entertainment,2021,2020.0,"Vipul Garg, Sourav Lashkari, Mehul Mittal","Titan Capital, iSeed, First Cheque, 3.0 Fund.",1.0
Livve Homes,Unknown,5000000.0,Bangalore,"India's homegrown online portal, championing the region for a brighter, more exciting livvable future. Right from simply connecting owners and tenants and to managing everything in between",Real Estate,2021,2017.0,Maya Lakshman,Angel investors,4.0
Juicy Chemistry,Series A,6300000.0,Coimbatore,Juicy Chemistry operates as an eponymous consumer brand.,Healthcare,2021,2014.0,"Megha, Pritesh Asher.",Akya Ventures,7.0
Svasti Microfinance,Unknown,4000000.0,Mumbai,Svasti works with urban slum dwellers women microentrepreneurs.,Finance,2021,2008.0,"Arunkumar Padmanabhan, Narayanan Subramaniam","Kayenne Ventures, Nordic Microfinance Initiative",13.0
Nexprt,Unknown,2000000.0,New Delhi,Nexprt Solutions offers end-to-end and 100% customized import solutions.,Services,2021,2020.0,Harsha Vardhan K,Titan Capital,1.0
Wysa,Unknown,3500000.0,Bangalore,Wysa is an AI conversational agent that has been shown to help improve mental health,Technology,2021,2015.0,"Jo Aggarwal, Ramakant Vempati","Kae Capital, Pi Ventures",6.0
Indifi,Debt Financing,5000000.0,Gurugram,Indifi Technologies is a digital lending platform that offers loans to those that have potential and intent.,Finance,2021,2015.0,"Alok Mittal, Siddharth Mahanot, Sundeep Sahi","Elevar Equity, Accel India",6.0
Firmway,Pre-Seed,3500000.0,Mumbai,Firmway is a platform that digitizes balance confirmation and reconciliation process.,Finance,2021,2016.0,"Prashant Gupta, Vivek Chandan",Inflection Point Ventures,5.0
Say Cheese,Seed,1000000.0,Mumbai,"Say Cheese is the first holistic women-happiness platform in India, focused to increase the happiness of women through personalized solutions",Lifestyle,2021,2020.0,Rajpreet Kaur,Inflection Point Ventures,1.0
Indic Inspirations,Unknown,300000.0,Pune,"Indian Souvenirs online that reflect Indian tradition, culture & stories. Best for personal gifting and corporate gifting.",Media & Entertainment,2021,2019.0,Sunil Jalihal,Marquee investors,2.0
Bimaplan,Seed,500000.0,Mumbai,Affordable insurance for the next billion Indians,Finance,2021,2020.0,Vikul Goyal,"Titan Capital, Y Combinator",1.0
YAP,Series B,10000000.0,Chennai,YAP is the API Platform for Banking and Payments products in Asia. More than 200 Fintechs across Asia rely on YAP,Finance,2021,2014.0,"Madhusudanan R, Prabhu R","Jitendra Gupta, Better Capital",7.0
BlackSoil NBFC,Unknown,3000000.0,Mumbai,BlackSoil Capital has transformed into an alternative NBFC and AIF Fund platform with an expertise to finance multiple sectors.,Finance,2021,2010.0,Mohinder Pal Bansal,Inflection Point Ventures,11.0
4baseCare,Pre-Series,2000000.0,Bangalore,4baseCare develops a unified and patient-centric ecosystem to fight cancer.,Healthcare,2021,2018.0,"Hitesh Goswami, Kshitij Rishi","Mount Judi Ventures, growX Ventures, Season Two Ventures",3.0
Ezstays,Seed,400000.0,New Delhi,"Ezstays is a leading student-life network, providing hostels and PG accommodation with top-tier living facilities at the best prices.",Education,2021,2019.0,"Vaibhav Khanna, Abhishek Kumar, Kumar Gaurav",Richard Rekhy,2.0
Stylework,Pre-Series,500000.0,Gurugram,Stylework is an unconventional co-working space aggregator that is going to change the way people work.,Human Resources,2021,2017.0,Sparsh Khandelwal,Inflection Point Ventures,4.0
Kinara Capital,Unknown,6000000.0,Bangalore,Kinara Capital is a financing company that provides flexible collateral-free loans to small business entrepreneurs.,Finance,2021,2011.0,Hardika Shah,"GAWA Capital, Gaja Capital",10.0
Riskcovry,Series A,5000000.0,Bangalore,"Riskcovry is an ""Insurance-in-a-box” model offers a one-stop-shop platform to cater to any business's digital insurance needs.",Finance,2021,2018.0,"Suvendu Prusty, Sorabh Bhandari, Vidya Sridharan, Chiranth Patil","Better Capital, Bharat Inclusion Seed Fund",3.0
Quizizz,Series A,12500000.0,Bangalore,Quizizz is a Education based startup,Education,2021,2015.0,"Ankit Gupta, Deepak Joy Cheenath","Eight Roads Ventures India, Nexus Venture Partners",6.0
